S.No.,Code,Name,Branch,2020,2019,1G,1K,1R,2AG,2AK,2AR,2BG,2BK,2BR,3AG,3AK,3AR,3BG,3BK,3BR,GM,GMK,GMR,SCG,SCK,SCR,STG,STK,STR,links
1120,E212,Dayananda Sagar Academy of Technology Kanakapura Main Road Bangalore,EE-Electrical and Electronics,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168528,0,0,0,0,0,0,0,0,https://www.dsatm.edu.in
1121,E212,Dayananda Sagar Academy of Technology Kanakapura Main Road Bangalore,IS-Information Science,,,32276,0,56182,32392,68645,45927,26209,0,0,22708,0,0,23509,0,37612,19999,39313,26931,64790,81098,95717,43654,0,0,https://www.dsatm.edu.in
1122,E212,Dayananda Sagar Academy of Technology Kanakapura Main Road Bangalore,ME-Mechanical,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173673,0,0,0,0,0,0,0,0,https://www.dsatm.edu.in
1123,E213,Lingarajappa Engineering College Bidar,CE-Civil,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182261,0,0,0,0,0,0,0,0,https://www.lingaraj-appaec.in
1124,E213,Lingarajappa Engineering College Bidar,CS-Computer Science,,,94075,0,0,149263,0,0,0,0,0,0,0,0,64699,0,0,47278,0,0,77212,177114,180210,0,0,0,https://www.lingaraj-appaec.in
1125,E213,Lingarajappa Engineering College Bidar,CE-Civil,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146927,0,0,0,0,0,0,0,0,https://www.lingaraj-appaec.in
1126,E213,Lingarajappa Engineering College Bidar,EE-Electrical and Electronics,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173845,0,0,0,0,0,0,0,0,https://www.lingaraj-appaec.in
1127,E213,Lingarajappa Engineering College Bidar,ME-Mechanical,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.lingaraj-appaec.in
1128,E216,Shetty Institute of Technology Gulbarga,CE-Civil,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://sitgulbarga.org
1129,E216,Shetty Institute of Technology Gulbarga,CS-Computer Science,,,123325,0,0,119938,0,0,0,0,0,0,0,0,0,0,0,101982,0,0,170704,0,0,0,0,0,https://sitgulbarga.org
1130,E216,Shetty Institute of Technology Gulbarga,EE-Electrical and Electronics,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://sitgulbarga.org
1131,E217,Girijabai Sail Institute of Technology Majali Village Karwar,CE-Civil,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://collegedunia.com/college/28656-girijabai-sail-institute-of-technology-gsit-karwar
1132,E217,Girijabai Sail Institute of Technology Majali Village Karwar,CS-Computer Science,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181621,0,0,0,0,0,0,0,0,https://collegedunia.com/college/28656-girijabai-sail-institute-of-technology-gsit-karwar
1133,E217,Girijabai Sail Institute of Technology Majali Village Karwar,ME-Mechanical,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://collegedunia.com/college/28656-girijabai-sail-institute-of-technology-gsit-karwar
1134,E219,Mangalore Marine College and Technology Mangalore,CS-Computer Science,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183160,0,0,0,0,0,0,0,0,https://www.cmcmmct.com
1135,E219,Mangalore Marine College and Technology Mangalore,ME-Mechanical,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.cmcmmct.com
1136,E219,Mangalore Marine College and Technology Mangalore,MR-Marine Engineering,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166374,0,0,0,0,0,0,0,0,https://www.cmcmmct.com
1137,E220,Alliance University Bangalore,CE-Civil,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136830,0,0,0,0,0,0,0,0,https://www.alliance.edu.in
1138,E220,Alliance University Bangalore,CS-Computer Science,,,52935,0,0,46064,0,49003,0,0,0,0,0,0,0,0,0,29736,39937,45075,67201,0,173691,73800,0,0,https://www.alliance.edu.in
1139,E220,Alliance University Bangalore,EC-Electronics and Communication,,,0,0,0,146113,0,0,0,0,0,0,0,0,97056,0,0,81706,0,0,147284,0,0,0,0,0,https://www.alliance.edu.in
1140,E220,Alliance University Bangalore,EE-Electrical and Electronics,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183179,0,0,0,0,0,0,0,0,https://www.alliance.edu.in
1141,E220,Alliance University Bangalore,IS-Information Science,,,0,0,0,67524,0,0,125332,0,0,67420,0,0,96347,0,0,57282,0,0,167538,0,0,0,0,0,https://www.alliance.edu.in
1142,E220,Alliance University Bangalore,ME-Mechanical,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70608,0,0,0,0,0,0,0,0,https://www.alliance.edu.in
1143,E220,Alliance University Bangalore,AE-Aerospace ,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170952,0,0,0,0,0,0,0,0,https://www.alliance.edu.in
1144,E221,"Biluru Gurubasava Mahaswamiji Institute of Technology Mudhol,Bagalkot- Dist",CE-Civil,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172636,0,0,0,0,0,0,0,0,http://bgmitm.ac.in
1145,E221,"Biluru Gurubasava Mahaswamiji Institute of Technology Mudhol,Bagalkot- Dist",CS-Computer Science,,,0,0,0,77163,0,94295,106083,0,0,85581,0,0,73902,0,0,71059,0,71203,160745,0,0,0,0,0,http://bgmitm.ac.in
1146,E221,"Biluru Gurubasava Mahaswamiji Institute of Technology Mudhol,Bagalkot- Dist",EC-Electronics and Communication,,,0,0,0,174016,0,0,0,0,0,0,0,0,0,0,0,114383,136224,146937,135231,0,0,135233,0,0,http://bgmitm.ac.in
1147,E221,"Biluru Gurubasava Mahaswamiji Institute of Technology Mudhol,Bagalkot- Dist",ME-Mechanical,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://bgmitm.ac.in
1148,E222,"Cambridge Institutute of Technology-North Campus Devanahalli(TQ),Bangalore(R)",CS-Computer Science,,,65341,0,0,92909,0,118566,65390,0,0,63978,0,0,62521,0,114122,61668,110933,85937,116522,0,0,82212,0,174365,https://northcampus.cambridge.edu.in
1149,E222,"Cambridge Institutute of Technology-North Campus Devanahalli(TQ),Bangalore(R)",EC-Electronics and Communication,,,179244,0,0,160800,0,0,0,0,0,143965,0,0,132726,0,0,132237,0,148449,135124,0,0,0,0,0,https://northcampus.cambridge.edu.in
1150,E222,"Cambridge Institutute of Technology-North Campus Devanahalli(TQ),Bangalore(R)",ME-Mechanical,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://northcampus.cambridge.edu.in
1151,E227,Cauvery Institute of Technology Mandya tq,CE-Civil,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159024,0,0,0,0,0,0,0,0,http://citmandya.in
1152,E227,Cauvery Institute of Technology Mandya tq,CS-Computer Science,,,151852,0,0,172212,0,0,84394,0,0,75408,0,0,133293,0,0,75335,86225,88468,181713,0,0,134167,0,159826,http://citmandya.in
1153,E227,Cauvery Institute of Technology Mandya tq,EC-Electronics and Communication,,,0,0,0,0,0,0,147196,0,0,158656,0,0,0,0,0,140613,0,150713,0,0,0,144832,0,0,http://citmandya.in
1154,E227,Cauvery Institute of Technology Mandya tq,ME-Mechanical,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170318,0,0,0,0,0,0,0,0,http://citmandya.in
1155,E232,Reva University Bangalore,AD-Artificial Intelligence and Data Science,,,48452,0,0,28933,31816,67642,24526,0,115710,23911,0,44699,26658,0,49645,21579,48933,35862,57938,114276,0,34496,0,0,https://www.reva.edu.in
1156,E232,Reva University Bangalore,BE-Bio Electronics Engg.,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165824,0,0,0,0,0,0,0,0,https://www.reva.edu.in
1157,E232,Reva University Bangalore,AI-Artificial Intelligence,,,42831,0,49235,28381,54109,56328,29263,0,0,23676,0,0,25995,0,40383,20334,43519,36894,52399,130270,0,21181,0,0,https://www.reva.edu.in
1158,E232,Reva University Bangalore,CE-Civil,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179020,0,0,0,0,0,0,0,0,https://www.reva.edu.in
1159,E232,Reva University Bangalore,CS-Computer Science,,,37846,0,0,30590,0,67669,24158,0,0,22694,0,0,24827,66112,40526,21607,41712,36544,53125,0,76077,41311,0,0,https://www.reva.edu.in
1160,E232,Reva University Bangalore,CS-Computer Science,,,24275,0,31241,21272,35946,25680,21239,0,33008,18224,0,24617,18040,27512,25546,14101,24688,22287,41524,52223,73924,29619,0,0,https://www.reva.edu.in
1161,E232,Reva University Bangalore,EC-Electronics and Communication,,,45086,0,108631,38388,56003,58339,58525,0,0,29253,0,40701,33480,49595,41854,28988,47268,34198,61645,142525,113246,40910,0,0,https://www.reva.edu.in
1162,E232,Reva University Bangalore,EE-Electrical and Electronics,,,163432,0,0,142045,0,144581,94017,0,0,71728,0,0,76189,0,0,61751,64736,99440,135810,0,180406,136503,0,0,https://www.reva.edu.in
1163,E232,Reva University Bangalore,ER-Electrical and Computer,,,116776,0,0,113781,0,0,80532,0,0,88289,0,0,88298,0,0,73603,169290,125221,173135,0,0,160146,0,0,https://www.reva.edu.in
1164,E232,Reva University Bangalore,ES-Electronics and Computer,,,64087,0,0,91010,0,0,62900,0,0,60852,0,0,60394,0,0,44737,77076,174566,174657,0,0,132508,0,0,https://www.reva.edu.in
1165,E232,Reva University Bangalore,IS-Information Science,,,0,0,0,28947,0,0,23615,0,0,0,0,0,21429,0,0,17628,0,28747,41298,0,0,33381,0,42888,https://www.reva.edu.in
1166,E232,Reva University Bangalore,ME-Mechanical,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179046,0,0,0,0,0,0,0,0,https://www.reva.edu.in
1167,E232,Reva University Bangalore,MT-Mechatronics,,,134981,0,0,117327,0,0,104705,0,0,55894,0,0,106553,0,0,49892,0,91331,135746,0,0,0,0,0,https://www.reva.edu.in
1168,E232,Reva University Bangalore,RA-Robotics and Automation,,,79823,0,0,103420,0,0,99082,0,0,76566,0,0,107143,0,0,59491,0,109167,166273,0,0,126007,0,0,https://www.reva.edu.in
1169,E232,Reva University Bangalore,CS-Computer Science,,,0,0,0,37119,0,74508,30037,0,0,26893,0,0,30434,0,0,26794,139307,48455,74032,0,125249,78533,0,0,https://www.reva.edu.in
1170,E235,M.S. Ramaiah University of Applied Sciences Bangalore,AI-Artificial Intelligence,,,29089,0,0,21469,0,122166,18471,0,0,21531,0,0,18623,0,0,16188,42878,30267,34326,0,182011,0,0,0,https://www.msruas.ac.in
1171,E235,M.S. Ramaiah University of Applied Sciences Bangalore,AU-Automobile,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176840,0,0,0,0,0,0,0,0,https://www.msruas.ac.in
1172,E235,M.S. Ramaiah University of Applied Sciences Bangalore,CE-Civil,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173178,0,0,0,0,0,0,0,0,https://www.msruas.ac.in
1173,E235,M.S. Ramaiah University of Applied Sciences Bangalore,CS-Computer Science,,,25600,0,29697,20791,0,29887,25122,0,0,16080,0,0,16714,0,25019,14367,21992,23602,49872,122919,67743,43383,0,0,https://www.msruas.ac.in
1174,E235,M.S. Ramaiah University of Applied Sciences Bangalore,EC-Electronics and Communication,,,41204,0,0,40405,0,110627,61557,0,0,40047,0,0,36654,0,58688,32455,48236,46423,132112,0,160026,49647,0,0,https://www.msruas.ac.in
1175,E235,M.S. Ramaiah University of Applied Sciences Bangalore,EE-Electrical and Electronics,,,94960,0,0,145501,0,0,0,0,0,0,0,143504,94354,0,0,69943,0,82933,147301,0,0,147099,0,0,https://www.msruas.ac.in
1176,E235,M.S. Ramaiah University of Applied Sciences Bangalore,IS-Information Science,,,28081,0,0,28938,52903,38532,28379,0,0,19076,0,0,20678,0,32396,18972,0,28057,59040,179729,89021,0,0,0,https://www.msruas.ac.in
1177,E235,M.S. Ramaiah University of Applied Sciences Bangalore,MC-Mathematics and Computing,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179459,0,0,0,0,0,0,0,0,https://www.msruas.ac.in
1178,E235,M.S. Ramaiah University of Applied Sciences Bangalore,ME-Mechanical,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177226,0,0,0,0,0,0,0,0,https://www.msruas.ac.in
1179,E235,M.S. Ramaiah University of Applied Sciences Bangalore,RA-Robotics and Automation,,,0,0,0,84046,0,0,55452,0,0,93173,0,0,0,0,0,54799,0,132339,145711,0,0,130238,0,0,https://www.msruas.ac.in
1180,E235,M.S. Ramaiah University of Applied Sciences Bangalore,AE-Aerospace ,,,0,0,0,51660,0,61080,45618,0,0,39896,0,0,47304,0,0,26937,0,28234,54002,0,0,43649,0,0,https://www.msruas.ac.in
1181,E237,"Presidency University Yelahanka, Bangalore",CS-Computer Science,,,51286,0,0,52086,0,0,43992,0,0,40999,0,0,48474,0,0,39941,55355,58771,102369,0,0,0,0,89156,https://presidencyuniversity.in
1182,E237,"Presidency University Yelahanka, Bangalore",AI-Artificial Intelligence,,,37082,0,0,36701,116035,62645,35788,0,80028,34258,0,47182,41952,0,0,28803,81608,45760,91320,116958,149031,42573,0,0,https://presidencyuniversity.in
1183,E237,"Presidency University Yelahanka, Bangalore",CE-Civil,,,122415,0,0,135603,0,0,106462,0,0,99380,0,163836,112627,0,0,90593,153430,141615,150295,0,169568,181669,0,0,https://presidencyuniversity.in
1184,E237,"Presidency University Yelahanka, Bangalore",CG-Computer Science and Technology,,,55684,0,0,56335,120333,89892,48379,0,88367,43904,0,0,51370,0,58391,42861,69862,52624,105603,171868,0,52185,0,0,https://presidencyuniversity.in
1185,E237,"Presidency University Yelahanka, Bangalore",CS-Computer Science,,,63166,0,133554,63521,0,141414,62629,0,101833,55284,0,0,55817,0,110598,52897,83474,95534,125594,0,0,82170,0,0,https://presidencyuniversity.in
1186,E237,"Presidency University Yelahanka, Bangalore",CS-Computer Science,,,40336,90485,47313,40068,62686,54964,36672,63959,75711,29725,0,43339,31708,50951,44959,27616,49595,42153,70684,124211,126628,46227,0,65105,https://presidencyuniversity.in
1187,E237,"Presidency University Yelahanka, Bangalore",CY CS-Cyber Security,,,52626,0,67190,57956,118991,67669,47554,0,0,44459,0,0,47878,0,83150,43322,82248,66894,92381,0,160992,74626,0,0,https://presidencyuniversity.in
1188,E237,"Presidency University Yelahanka, Bangalore",DS-Computer Science and Data Science,,,48452,0,83854,52227,74252,98007,48278,0,0,43757,0,0,43020,0,77180,41947,58877,64875,111234,0,0,60116,0,0,https://presidencyuniversity.in
1189,E237,"Presidency University Yelahanka, Bangalore",EC-Electronics and Communication,,,66623,0,99762,60484,101086,86837,58709,0,76289,51365,0,74573,52073,90548,71297,49967,80992,70640,119965,158574,0,79518,0,0,https://presidencyuniversity.in
1190,E237,"Presidency University Yelahanka, Bangalore",EE-Electrical and Electronics,,,0,0,0,72699,0,103126,0,0,0,66434,127860,0,63017,0,0,61698,0,85611,125546,0,0,86491,0,0,https://presidencyuniversity.in
1191,E237,"Presidency University Yelahanka, Bangalore",IS-Information Science,,,38056,0,0,43397,0,60506,37696,0,0,34891,0,50055,36319,63492,0,34810,54168,47795,80181,0,129194,57452,0,0,https://presidencyuniversity.in
1192,E237,"Presidency University Yelahanka, Bangalore",IO CS-Internet Things,,,65529,0,0,70904,0,125692,64161,0,0,57090,0,0,59749,0,108552,55879,169290,106663,162812,0,0,94595,0,0,https://presidencyuniversity.in
1193,E237,"Presidency University Yelahanka, Bangalore",IST-Information Science and Technology,,,57734,0,0,45246,0,0,48656,0,0,40504,0,0,40991,0,0,36647,80590,47765,93847,0,0,0,0,123606,https://presidencyuniversity.in
1194,E237,"Presidency University Yelahanka, Bangalore",LC CS-Block Chain,,,60560,0,0,58701,0,137266,57889,0,0,47546,0,0,49072,0,0,47508,0,77499,135910,0,0,0,0,0,https://presidencyuniversity.in
1195,E237,"Presidency University Yelahanka, Bangalore",ME-Mechanical,,,154959,0,0,166942,0,0,121548,0,0,119867,0,0,122075,0,0,109158,0,146616,174657,0,0,0,0,0,https://presidencyuniversity.in
1196,E237,"Presidency University Yelahanka, Bangalore",OP-Computer Science and Dev Ops,,,61583,0,0,63946,0,161691,54336,0,0,56968,0,0,55946,0,0,49687,0,114191,144005,0,0,0,0,0,https://presidencyuniversity.in
1197,E237,"Presidency University Yelahanka, Bangalore",PL-Petroleum Engineering,,,88937,0,0,100814,0,0,96446,0,0,97975,0,0,71577,0,0,62029,0,99061,157381,0,0,158354,0,0,https://presidencyuniversity.in
1198,E238,Mysuru Royal Institute of Technology Mandya (D),CE-Civil,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143590,0,0,0,0,0,0,0,0,https://mysururoyal.org
1199,E238,Mysuru Royal Institute of Technology Mandya (D),CS-Computer Science,,,116058,0,0,144932,0,0,102615,0,0,85221,0,0,80740,0,177701,79085,80123,95534,168860,0,0,126613,0,0,https://mysururoyal.org
1200,E238,Mysuru Royal Institute of Technology Mandya (D),EC-Electronics and Communication,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161062,0,0,0,0,0,0,0,0,https://mysururoyal.org
1201,E238,Mysuru Royal Institute of Technology Mandya (D),ME-Mechanical,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://mysururoyal.org
1202,E239,"East West College of Engineering Yelahanka New Town, Bangalore",AE-Aerospace ,,,107828,0,0,170620,0,0,166895,0,0,164457,0,0,157714,0,0,102936,0,170390,125594,0,0,0,0,176095,https://www.ewce.edu.in
1203,E239,"East West College of Engineering Yelahanka New Town, Bangalore",CS-Computer Science,,,49220,0,0,59543,0,0,71053,0,0,44610,0,66791,47162,0,0,40994,50951,46797,64257,0,0,0,0,0,https://www.ewce.edu.in
1204,E239,"East West College of Engineering Yelahanka New Town, Bangalore",EA-Agriculture Engineering,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179889,0,0,0,0,0,0,0,0,https://www.ewce.edu.in
1205,E239,"East West College of Engineering Yelahanka New Town, Bangalore",EC-Electronics and Communication,,,147282,0,0,181732,0,0,0,0,0,99041,0,0,128930,0,0,98215,0,100634,181841,0,0,165317,0,0,https://www.ewce.edu.in
1206,E239,"East West College of Engineering Yelahanka New Town, Bangalore",ME-Mechanical,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.ewce.edu.in
1207,E240,"Dayananda Sagar University Hosur Road, Bangalore",AI-Artificial Intelligence,,,26809,0,101496,30258,0,176826,41577,0,0,25869,0,0,30399,0,0,25087,77363,45972,79696,0,0,37234,0,0,https://www.dsu.edu.in
1208,E240,"Dayananda Sagar University Hosur Road, Bangalore",CG-Computer Science and Technology,,,49236,0,0,39092,0,0,37081,0,0,38165,0,54441,38826,0,0,29739,0,36372,86323,0,0,0,0,0,https://www.dsu.edu.in
1209,E240,"Dayananda Sagar University Hosur Road, Bangalore",CS-Computer Science,,,37660,46310,47313,34109,41979,46443,36202,0,40463,29178,0,37336,30150,34681,43764,22630,33324,34126,64240,80073,137942,50324,0,54779,https://www.dsu.edu.in
1210,E240,"Dayananda Sagar University Hosur Road, Bangalore",CY CS-Cyber Security,,,42648,0,0,42158,0,51339,0,0,0,0,0,0,34842,0,0,26481,85441,38994,90025,0,107802,41389,0,0,https://www.dsu.edu.in
1211,E240,"Dayananda Sagar University Hosur Road, Bangalore",DS-Computer Science and Data Science,,,36610,0,0,35050,0,0,41947,0,0,30646,0,0,28084,0,0,26464,0,45897,103467,0,0,0,0,114829,https://www.dsu.edu.in
1212,E240,"Dayananda Sagar University Hosur Road, Bangalore",EC-Electronics and Communication,,,64637,0,138852,72826,0,139716,74377,0,153117,46355,0,83611,51816,0,89364,40911,102800,74573,157293,0,0,79856,0,0,https://www.dsu.edu.in
1213,E240,"Dayananda Sagar University Hosur Road, Bangalore",ME-Mechanical,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164824,0,0,0,0,0,0,0,0,https://www.dsu.edu.in
1214,E240,"Dayananda Sagar University Hosur Road, Bangalore",AE-Aerospace ,,,34712,0,0,47015,0,0,73701,0,0,36696,0,0,47902,0,0,28844,0,75067,150753,0,0,72869,0,0,https://www.dsu.edu.in
1215,E241,KLE Technological University(Formerly BVBCET) Dharward Dist,BT-Bio Technology,,,101396,0,0,47424,0,0,45471,0,0,43943,0,0,31143,0,0,28622,0,30383,70404,0,160865,0,0,158928,https://www.kletech.ac.in
1216,E241,KLE Technological University(Formerly BVBCET) Dharward Dist,CE-Civil,,,68992,177214,0,95442,0,0,73512,0,0,49034,0,0,54190,0,0,45872,0,66056,75627,0,0,0,0,0,https://www.kletech.ac.in
1217,E241,KLE Technological University(Formerly BVBCET) Dharward Dist,AI-Artificial Intelligence,,,11841,0,0,10705,0,0,11318,0,0,7325,0,0,0,0,0,6684,18595,12948,34410,0,0,0,0,61173,https://www.kletech.ac.in
1218,E241,KLE Technological University(Formerly BVBCET) Dharward Dist,CS-Computer Science,,,11134,0,13757,9206,10744,11447,10714,0,21324,6769,0,11527,5960,0,12738,4544,7786,9653,26334,28467,33904,16572,0,0,https://www.kletech.ac.in
1219,E241,KLE Technological University(Formerly BVBCET) Dharward Dist,EC-Electronics and Communication,,,15514,0,57606,17856,18570,38795,19365,0,0,15050,0,0,13767,0,19583,12295,14354,19189,37046,44674,76238,27652,0,0,https://www.kletech.ac.in
1220,E241,KLE Technological University(Formerly BVBCET) Dharward Dist,EE-Electrical and Electronics,,,49533,0,0,32841,0,64237,22377,0,0,37318,0,0,26241,40603,0,22173,0,35059,72347,0,0,102224,0,0,https://www.kletech.ac.in
1221,E241,KLE Technological University(Formerly BVBCET) Dharward Dist,II EC-Industrial Integrated,,,84980,0,0,39922,0,0,31700,0,0,24481,0,0,25766,0,0,23198,45153,56721,119276,0,0,65092,0,0,https://www.kletech.ac.in
1222,E241,KLE Technological University(Formerly BVBCET) Dharward Dist,ME-Mechanical,,,80614,0,0,117011,0,0,56216,0,0,51485,0,0,56880,0,0,50984,63264,102822,158270,0,0,121935,0,0,https://www.kletech.ac.in
1223,E241,KLE Technological University(Formerly BVBCET) Dharward Dist,RA-Robotics and Automation,,,0,0,0,45343,0,0,33675,0,0,89581,0,0,35263,0,0,27621,0,61064,120525,0,0,0,0,0,https://www.kletech.ac.in
1224,E252,Mysore College of Engineering and Management Mysore,CE-Civil,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183210,0,0,0,0,0,0,0,0,https://www.mycem.edu.in
1225,E252,Mysore College of Engineering and Management Mysore,CS-Computer Science,,,72050,0,0,95491,0,0,95363,0,0,68696,0,0,75654,0,0,67647,0,94962,115025,160493,0,0,0,0,https://www.mycem.edu.in
1226,E252,Mysore College of Engineering and Management Mysore,EC-Electronics and Communication,,,0,0,0,171050,0,0,0,0,0,160029,0,0,149253,0,0,140352,143124,145045,180600,0,0,161952,0,0,https://www.mycem.edu.in
1227,E252,Mysore College of Engineering and Management Mysore,IS-Information Science,,,109721,0,0,116554,0,0,0,0,0,90043,0,0,116583,0,157402,83763,0,153500,177052,0,0,120851,0,0,https://www.mycem.edu.in
1228,E252,Mysore College of Engineering and Management Mysore,ME-Mechanical,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.mycem.edu.in
1229,E254,A J Institute Of Engineering And Technology MANGALORE,CE-Civil,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175951,0,0,0,0,0,0,0,0,https://www.ajiet.edu.in
1230,E254,A J Institute Of Engineering And Technology MANGALORE,CS-Computer Science,,,56788,0,0,60685,0,65530,76150,0,0,68782,0,0,46150,0,0,44419,0,45849,171954,0,0,0,0,0,https://www.ajiet.edu.in
1231,E254,A J Institute Of Engineering And Technology MANGALORE,EC-Electronics and Communication,,,0,0,0,181226,0,0,155721,0,0,0,0,0,152723,0,0,143871,154082,151561,153827,0,0,0,0,0,https://www.ajiet.edu.in
1232,E254,A J Institute Of Engineering And Technology MANGALORE,IS-Information Science,,,0,0,0,74348,81606,79717,0,0,0,0,0,0,65866,0,0,58836,0,62051,170501,0,0,62479,0,0,https://www.ajiet.edu.in
