S.No.,Code,Name,Branch,1G,1K,1R,2AG,2AK,2AR,2BG,2BK,2BR,3AG,3AK,3AR,3BG,3BK,3BR,GM,GMK,GMR,SCG,SCK,SCR,STG,STK,STR
449,E090,Sri Revana Siddeswara Institute of Technology Bangalore North,CS-Computer Science,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139244,0,0,0,0,0,0,0,0
450,E090,Sri Revana Siddeswara Institute of Technology Bangalore North,EC-Electronics and Communications,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101123,0,0,0,0,0,0,0,0
451,E090,Sri Revana Siddeswara Institute of Technology Bangalore North,ME-Mechanical,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
452,E091,K S Institute of Technology Bangalore,CS-Computer Science,41951,0,0,53064,0,63543,60200,0,0,30853,0,0,35656,0,0,28750,32968,45776,131349,0,0,67214,0,0
453,E091,K S Institute of Technology Bangalore,EC-Electronics and Communications,74217,0,0,130318,0,0,66346,0,0,64894,0,0,71236,0,0,55199,78536,77536,120749,0,0,119408,0,0
454,E091,K S Institute of Technology Bangalore,ME-Mechanical,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140881,0,----,0,0,0,0,0,
455,E092,Vemana Institute of Technology Bangalore,CE-Civil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140296,0,0,0,0,0,0,0,0
456,E092,Vemana Institute of Technology Bangalore,CS-Computer Science,59635,0,0,70398,0,0,56646,0,0,44797,0,68642,67325,0,0,44447,134344,53297,121000,0,0,74650,0,0
457,E092,Vemana Institute of Technology Bangalore,EC-Electronics and Communications,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134565,0,0,0,0,0,0,0,0
458,E092,Vemana Institute of Technology Bangalore,IS-Information Science,103616,0,0,122435,0,0,95296,0,0,89993,0,0,140008,0,0,79881,109194,104837,125666,0,0,91569,0,0
459,E092,Vemana Institute of Technology Bangalore,ME-Mechanical,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136116,0,0,0,0,0,0,0,0
460,E093,"Basavakalyana Engineering College Basavakalyana, Bidar-Dist",CE-Civil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
461,E093,"Basavakalyana Engineering College Basavakalyana, Bidar-Dist",CS-Computer Science,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121081,0,0,0,0,0,0,0,0
462,E093,"Basavakalyana Engineering College Basavakalyana, Bidar-Dist",EC-Electronics and Communications,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88695,0,0,0,0,0,0,0,0
463,E093,"Basavakalyana Engineering College Basavakalyana, Bidar-Dist",ME-Mechanical,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
464,E094,Coorg Institute of Technology Kodagu,CE-Civil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127485,0,0,0,0,0,0,0,0
465,E094,Coorg Institute of Technology Kodagu,CS-Computer Science,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136307,0,0,0,0,0,0,0,0
466,E094,Coorg Institute of Technology Kodagu,EC-Electronics and Communications,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134400,0,0,0,0,0,0,0,0
467,E094,Coorg Institute of Technology Kodagu,ME-Mechanical,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
468,E095,AMC Engineering College Bangalore,CE-Civil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135785,0,0,0,0,0,0,0,0
469,E095,AMC Engineering College Bangalore,CS-Computer Science,74248,0,0,90790,0,0,45654,0,115069,54639,0,0,59262,0,0,42796,90524,104594,121532,0,0,115803,0,0
470,E095,AMC Engineering College Bangalore,EC-Electronics and Communications,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138004,0,0,0,0,0,0,0,0
471,E095,AMC Engineering College Bangalore,EE-Electrical and Electronics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137613,0,0,0,0,0,0,0,0
472,E095,AMC Engineering College Bangalore,IS-Information Science,129026,0,0,132478,0,0,109006,0,0,127413,0,0,101024,0,0,95140,128018,0,137897,0,0,0,0,0
473,E095,AMC Engineering College Bangalore,ME-Mechanical,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128918,0,0,0,0,0,0,0,0
474,E095,AMC Engineering College Bangalore,CR-Ceramics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137514,0,0,0,0,0,0,0,0
475,E096,East Point College of Engineering and Technology Bangalore,CE-Civil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139036,0,0,0,0,0,0,0,0
476,E096,East Point College of Engineering and Technology Bangalore,CS-Computer Science,127083,0,0,83066,0,0,83479,0,0,58544,0,0,80152,0,0,58193,0,100904,124319,0,1.40177E+11,,0,0
477,E096,East Point College of Engineering and Technology Bangalore,EC-Electronics and Communications,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136339,0,0,0,0,0,0,0,0
478,E096,East Point College of Engineering and Technology Bangalore,EE-Electrical and Electronics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66182,0,0,0,0,0,0,0,0
479,E096,East Point College of Engineering and Technology Bangalore,IS-Information Science,0,0,0,0,0,0,0,0,0,134555,0,0,0,0,0,120833,0,134869,129878,0,0,0,0,0
480,E096,East Point College of Engineering and Technology Bangalore,ME-Mechanical,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129313,0,0,0,0,0,0,0,0
481,E097,C M R Institute of Technology Bangalore,CE-Civil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139344,0,0,0,0,0,0,0,0
482,E097,C M R Institute of Technology Bangalore,CS-Computer Science,29886,0,0,26880,58234,56031,21164,0,0,15762,0,0,17921,0,24604,13889,26612,24489,66795,0,140768,46548,0,0
483,E097,C M R Institute of Technology Bangalore,EC-Electronics and Communications,49766,0,0,65652,0,0,54729,0,0,30747,0,0,34241,0,40962,26514,123696,40397,134780,0,0,50029,0,0
484,E097,C M R Institute of Technology Bangalore,EE-Electrical and Electronics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135841,0,0,0,0,0,0,0,0
485,E097,C M R Institute of Technology Bangalore,IS-Information Science,36642,0,64078,35589,0,73798,38857,0,0,23266,0,0,28527,67875,40959,21910,39317,36139,82106,0,0,104214,0,0
486,E097,C M R Institute of Technology Bangalore,ME-Mechanical,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137780,0,0,0,0,0,0,0,0
487,E098,Atria Institute of Technology Bangalore,CE-Civil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123351,0,0,0,0,0,0,0,0
488,E098,Atria Institute of Technology Bangalore,CS-Computer Science,43744,0,105862,46371,99540,50388,49306,0,0,33965,0,0,38885,0,100123,32252,52607,48588,113021,0,0,70287,0,0
489,E098,Atria Institute of Technology Bangalore,EC-Electronics and Communications,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134402,0,0,0,0,0,0,0,0
490,E098,Atria Institute of Technology Bangalore,IS-Information Science,66501,0,0,86856,0,0,56134,0,0,55582,0,0,70746,0,0,50680,0,57334,138645,0,0,127804,0,0
491,E098,Atria Institute of Technology Bangalore,ME-Mechanical,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136053,0,0,0,0,0,0,0,0
492,E099,New Horizon College of Engineering Bangalore,AU-Automobile,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137902,0,0,0,0,0,0,0,0
493,E099,New Horizon College of Engineering Bangalore,CE-Civil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135075,0,0,0,0,0,0,0,0
494,E099,New Horizon College of Engineering Bangalore,CS-Computer Science,18836,0,0,17682,22247,35741,21412,0,0,12804,0,0,13482,0,24252,10896,17010,21090,32828,46017,61765,20832,0,0
495,E099,New Horizon College of Engineering Bangalore,EC-Electronics and Communications,17192,58059,0,26262,0,50097,41167,0,0,17710,0,31243,18314,0,0,16761,24590,27607,54021,0,59505,24150,0,0
496,E099,New Horizon College of Engineering Bangalore,EE-Electrical and Electronics,47377,0,0,83847,0,0,54925,0,0,74615,0,0,46472,0,0,43838,105938,100682,81836,0,0,0,0,0
497,E099,New Horizon College of Engineering Bangalore,IS-Information Science,35216,0,40869,39260,0,42457,21897,0,77947,21052,35779,0,21827,0,40472,19570,23667,28561,54043,0,66299,51178,0,0
498,E099,New Horizon College of Engineering Bangalore,ME-Mechanical,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140914,0,0,0,0,0,0,0,0
499,E100,K N S Institute of Technology Bangalore,CE-Civil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500,E100,K N S Institute of Technology Bangalore,CS-Computer Science,130375,0,0,126113,0,0,124775,0,0,126764,0,0,123791,0,0,112848,0,0,140662,0,0,128426,0,0
501,E100,K N S Institute of Technology Bangalore,EC-Electronics and Communications,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130166,0,0,0,0,0,0,0,0
502,E100,K N S Institute of Technology Bangalore,IS-Information Science,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125417,0,0,0,0,0,0,0,0
503,E100,K N S Institute of Technology Bangalore,ME-Mechanical,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504,E101,"Channabasaveshwara Institute of Technology Gubbi, Tumkur",CE-Civil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137525,0,0,0,0,0,0,0,0
505,E101,"Channabasaveshwara Institute of Technology Gubbi, Tumkur",CS-Computer Science,72687,0,0,75288,132321,93849,126970,0,0,50858,0,0,49247,0,49276,44966,55759,48090,131633,0,0,67219,0,0
506,E101,"Channabasaveshwara Institute of Technology Gubbi, Tumkur",EC-Electronics and Communications,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136318,0,0,0,0,0,0,0,0
507,E101,"Channabasaveshwara Institute of Technology Gubbi, Tumkur",EE-Electrical and Electronics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137185,0,0,0,0,0,0,0,0
508,E101,"Channabasaveshwara Institute of Technology Gubbi, Tumkur",IS-Information Science,112494,0,0,122384,0,0,72874,0,0,83648,0,0,74815,0,0,64677,87746,93252,115865,0,0,0,0,0
509,E101,"Channabasaveshwara Institute of Technology Gubbi, Tumkur",ME-Mechanical,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140954,0,0,0,0,0,0,0,0
510,E102,DONBOSCO Institute of Technology Bangalore,CE-Civil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135207,0,0,0,0,0,0,0,0
511,E102,DONBOSCO Institute of Technology Bangalore,CS-Computer Science,56327,0,0,68856,0,132646,59562,0,0,40885,0,0,41310,0,92464,38816,103334,54970,139911,140514,0,113341,0,0
512,E102,DONBOSCO Institute of Technology Bangalore,EC-Electronics and Communications,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140471,0,0,0,0,0,0,0,0
513,E102,DONBOSCO Institute of Technology Bangalore,EE-Electrical and Electronics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134512,0,0,0,0,0,0,0,0
514,E102,DONBOSCO Institute of Technology Bangalore,IS-Information Science,108933,0,0,89788,0,0,134512,0,0,77431,0,105124,73044,0,0,71453,95892,96730,0,0,0,119669,0,0
515,E102,DONBOSCO Institute of Technology Bangalore,ME-Mechanical,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139113,0,0,0,0,0,0,0,0
516,E103,Global Academy of Technology Bangalore,CE-Civil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140472,0,0,0,0,0,0,0,0
517,E103,Global Academy of Technology Bangalore,CS-Computer Science,28314,0,40362,41249,48762,64589,52955,0,0,23917,0,0,26586,0,40877,23236,36502,37409,83336,0,0,68891,0,0
518,E103,Global Academy of Technology Bangalore,EC-Electronics and Communications,64114,0,72919,67984,0,0,97272,0,0,39279,0,0,41780,0,100662,38652,45669,62929,128671,0,0,77766,0,0
519,E103,Global Academy of Technology Bangalore,EE-Electrical and Electronics,93000,0,0,0,0,0,0,0,0,108480,0,0,101751,108347,0,79919,0,0,101508,0,0,0,0,0
520,E103,Global Academy of Technology Bangalore,IS-Information Science,34132,70435,0,47238,0,0,92479,0,0,28882,0,0,29559,0,0,28804,69691,31994,66800,0,0,74436,0,0
521,E103,Global Academy of Technology Bangalore,ME-Mechanical,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139877,0,0,0,0,0,0,0,0
522,E104,Nagarjuna College of Engineering and Technology Bangalore (R),CE-Civil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139368,0,0,0,0,0,0,0,0
523,E104,Nagarjuna College of Engineering and Technology Bangalore (R),CS-Computer Science,121740,0,0,64758,0,115156,49529,0,0,51120,0,0,55917,0,84839,45706,62384,65415,121078,0,0,96037,0,0
524,E104,Nagarjuna College of Engineering and Technology Bangalore (R),EC-Electronics and Communications,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138688,0,0,0,0,0,0,0,0
525,E104,Nagarjuna College of Engineering and Technology Bangalore (R),IS-Information Science,0,0,0,94734,0,0,73711,0,0,73008,0,0,97035,0,0,72302,0,98475,136321,0,0,0,0,0
526,E104,Nagarjuna College of Engineering and Technology Bangalore (R),ME-Mechanical,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137182,0,0,0,0,0,0,0,0
527,E105,Nitte Meenakshi Institutute of Technology Bangalore,AE-Aerospace,27519,0,0,24011,0,0,35373,0,0,23142,0,0,18889,41825,0,16966,27823,25856,31786,0,0,30607,0,81614
528,E105,Nitte Meenakshi Institutute of Technology Bangalore,CE-Civil,135747,0,0,129193,0,0,0,0,0,101628,0,0,125571,0,0,94408,133176,122236,136000,0,0,140913,0,0
529,E105,Nitte Meenakshi Institutute of Technology Bangalore,CS-Computer Science,14728,0,0,15730,0,36545,16449,108039,0,11983,0,0,12624,0,15080,8938,17493,14600,55302,0,121499,44425,0,0
530,E105,Nitte Meenakshi Institutute of Technology Bangalore,EC-Electronics and Communications,17352,0,0,33307,53084,73184,24157,0,0,16759,0,0,17438,0,25511,15143,38899,21604,60036,81889,112279,32899,0,0
531,E105,Nitte Meenakshi Institutute of Technology Bangalore,EE-Electrical and Electronics,48458,0,0,68777,0,109559,44189,0,0,45652,0,0,38296,0,0,37261,43771,73589,129318,0,0,83870,0,0
532,E105,Nitte Meenakshi Institutute of Technology Bangalore,IS-Information Science,18436,0,0,25454,49721,53174,21963,0,0,15877,0,0,16663,0,24335,13668,17627,20359,80534,0,123385,46504,0,0
533,E105,Nitte Meenakshi Institutute of Technology Bangalore,ME-Mechanical,91107,0,0,132742,0,0,81123,0,0,82824,0,0,83088,0,0,72297,0,139815,106818,0,0,93065,0,0
534,E106,East West Institute of Technology Bangalore,CE-Civil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138591,0,0,0,0,0,0,0,0
535,E106,East West Institute of Technology Bangalore,CS-Computer Science,115473,0,0,73543,0,0,85392,0,0,58394,0,0,58133,0,0,42439,133539,59641,135214,0,0,85588,0,0
536,E106,East West Institute of Technology Bangalore,EC-Electronics and Communications,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138110,0,0,0,0,0,0,0,0
537,E106,East West Institute of Technology Bangalore,EE-Electrical and Electronics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135511,0,0,0,0,0,0,0,0
538,E106,East West Institute of Technology Bangalore,IS-Information Science,118192,0,0,0,0,0,122478,0,0,127361,0,0,110873,0,0,107798,0,133776,129246,0,0,131328,0,0
539,E106,East West Institute of Technology Bangalore,ME-Mechanical,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138381,0,0,0,0,0,0,0,0
540,E107,B N M Institute of Technology Bangalore,CS-Computer Science,13502,0,0,14474,0,28121,22473,0,24325,8994,0,0,14736,0,0,8653,22838,17598,57130,105557,0,65793,0,0
541,E107,B N M Institute of Technology Bangalore,EC-Electronics and Communications,18218,0,31008,21455,73969,29727,20244,0,0,15595,0,0,17807,0,22107,14406,21925,21705,93452,0,0,66553,0,0
542,E107,B N M Institute of Technology Bangalore,EE-Electrical and Electronics,35623,0,0,59351,0,0,0,0,0,32804,0,0,36059,0,0,32230,32591,39167,111835,0,0,0,0,75469
543,E107,B N M Institute of Technology Bangalore,IS-Information Science,19239,0,0,18986,0,36757,24927,0,0,14014,0,0,12494,0,0,11136,0,19645,101076,0,0,0,0,0
544,E107,B N M Institute of Technology Bangalore,ME-Mechanical,103863,0,0,76345,0,0,0,0,0,108776,0,0,0,0,0,66731,136022,0,96096,0,0,0,0,0
545,E108,Sapthagiri College of Engineering Bangalore,BT-Bio Technology,0,0,0,118060,0,0,105936,0,0,97907,0,0,102276,0,0,81783,0,118704,133220,0,0,123764,0,0
546,E108,Sapthagiri College of Engineering Bangalore,CE-Civil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135941,0,0,0,0,0,0,0,0
547,E108,Sapthagiri College of Engineering Bangalore,CS-Computer Science,41675,0,71603,52707,87697,57670,66339,0,0,27262,0,0,27428,0,48896,22772,44714,37056,133362,0,0,44127,0,0
548,E108,Sapthagiri College of Engineering Bangalore,EC-Electronics and Communications,55223,0,0,87819,0,92278,96860,0,128116,43536,0,0,50713,0,0,42719,0,80329,132622,0,0,0,0,0
549,E108,Sapthagiri College of Engineering Bangalore,EE-Electrical and Electronics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135803,0,0,0,0,0,0,0,0
550,E108,Sapthagiri College of Engineering Bangalore,IS-Information Science,64905,0,0,64789,0,0,39254,0,0,41757,0,62645,38100,0,0,33373,119532,50883,107619,0,0,90367,0,0
551,E108,Sapthagiri College of Engineering Bangalore,ME-Mechanical,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140892,0,0,0,0,0,0,0,0
552,E109,City Engineering College Bangalore,CE-Civil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
553,E109,City Engineering College Bangalore,CS-Computer Science,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140697,0,0,0,0,0,0,0,0
554,E109,City Engineering College Bangalore,EC-Electronics and Communications,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134916,0,0,0,0,0,0,0,0
555,E109,City Engineering College Bangalore,ME-Mechanical,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
556,E111,"Sri Venkateshwara College of Engineering Bettahalsur(P), Bangalore",CE-Civil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138798,0,0,0,0,0,0,0,0
557,E111,"Sri Venkateshwara College of Engineering Bettahalsur(P), Bangalore",CS-Computer Science,72875,0,0,82065,0,0,57000,0,0,49826,0,0,57698,0,101891,39045,47312,54456,135534,0,0,102247,0,0
558,E111,"Sri Venkateshwara College of Engineering Bettahalsur(P), Bangalore",EC-Electronics and Communications,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140431,0,0,0,0,0,0,0,0
559,E111,"Sri Venkateshwara College of Engineering Bettahalsur(P), Bangalore",IS-Information Science,76656,0,0,98848,0,0,63549,0,0,59938,0,0,81597,0,0,58783,0,64406,134905,0,0,84264,0,0
560,E111,"Sri Venkateshwara College of Engineering Bettahalsur(P), Bangalore",ME-Mechanical,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134755,0,0,0,0,0,0,0,0
561,E111,"Sri Venkateshwara College of Engineering Bettahalsur(P), Bangalore",CR-Ceramics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136273,0,0,0,0,0,0,0,0
562,E112,Sri Krishna Institute of Technology Bangalore,CE-Civil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
563,E112,Sri Krishna Institute of Technology Bangalore,CS-Computer Science,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139004,0,0,0,0,0,0,0,0
564,E112,Sri Krishna Institute of Technology Bangalore,EC-Electronics and Communications,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136143,0,0,0,0,0,0,0,0
565,E112,Sri Krishna Institute of Technology Bangalore,EE-Electrical and Electronics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124380,0,0,0,0,0,0,0,0
566,E112,Sri Krishna Institute of Technology Bangalore,IS-Information Science,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138383,0,0,0,0,0,0,0,0
567,E112,Sri Krishna Institute of Technology Bangalore,ME-Mechanical,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
568,E113,Sambhram Institute of Technology Bangalore,CE-Civil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
569,E113,Sambhram Institute of Technology Bangalore,CS-Computer Science,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140313,0,0,0,0,0,0,0,0
570,E113,Sambhram Institute of Technology Bangalore,EC-Electronics and Communications,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138036,0,0,0,0,0,0,0,0
571,E113,Sambhram Institute of Technology Bangalore,IS-Information Science,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136514,0,0,0,0,0,0,0,0
572,E113,Sambhram Institute of Technology Bangalore,ME-Mechanical,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
573,E114,G M Institute of Technology Davanagere,BT-Bio Technology,91039,0,0,94930,0,0,78606,0,0,130526,0,0,0,0,0,70307,118684,124331,133000,0,0,0,0,0
574,E114,G M Institute of Technology Davanagere,CE-Civil,0,0,0,130917,0,0,90575,0,0,68761,0,0,61819,0,0,61364,0,75853,95854,103878,0,0,0,0
575,E114,G M Institute of Technology Davanagere,CS-Computer Science,40650,0,0,36352,0,86603,30012,0,0,40608,0,0,32394,0,0,27455,35002,37500,95976,0,0,0,0,0
576,E114,G M Institute of Technology Davanagere,EC-Electronics and Communications,42519,0,76014,58433,98982,71870,45244,0,0,41904,0,0,39250,0,70011,38823,46644,67837,120938,0,0,67944,0,0
577,E114,G M Institute of Technology Davanagere,IS-Information Science,49198,0,0,54830,0,0,54471,62911,0,60271,0,0,43525,0,0,42766,53695,60099,138468,0,0,80154,0,0
578,E114,G M Institute of Technology Davanagere,ME-Mechanical,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132682,0,0,0,0,0,0,0,0
579,E115,"S J B Institute of Technology Kengeri,Bangalore",CE-Civil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132699,0,0,0,0,0,0,0,0
580,E115,"S J B Institute of Technology Kengeri,Bangalore",CS-Computer Science,27371,0,27847,25903,58375,27764,39170,0,81688,17026,0,0,19575,0,30159,15554,23739,25687,94296,0,0,42642,0,0
581,E115,"S J B Institute of Technology Kengeri,Bangalore",EC-Electronics and Communications,30611,0,39927,44234,0,0,66636,0,0,23273,0,0,25674,0,43244,22971,61047,36479,75617,0,139437,75282,0,0
582,E115,"S J B Institute of Technology Kengeri,Bangalore",EE-Electrical and Electronics,0,0,0,79599,0,0,58295,0,0,63269,0,0,61388,0,0,55538,123203,67961,104562,0,0,0,0,0
583,E115,"S J B Institute of Technology Kengeri,Bangalore",IS-Information Science,20877,0,0,38953,0,41820,44643,107667,0,21959,0,0,25272,0,0,20483,57284,32901,131417,0,0,89203,0,94159
584,E115,"S J B Institute of Technology Kengeri,Bangalore",ME-Mechanical,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131696,0,0,0,0,0,0,0,0
585,E116,R.L.Jalappa Institute of Technology Bangalore Rural Dist,CS-Computer Science,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136602,0,0,0,0,0,0,0,0
586,E116,R.L.Jalappa Institute of Technology Bangalore Rural Dist,EC-Electronics and Communications,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131820,0,0,0,0,0,0,0,0
587,E116,R.L.Jalappa Institute of Technology Bangalore Rural Dist,ME-Mechanical,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
588,E118,RNS Institute of Technology Bangalore,CE-Civil,91721,0,0,134240,0,0,0,0,0,82514,0,0,98209,0,0,80294,100129,90252,121808,0,0,140773,0,0
589,E118,RNS Institute of Technology Bangalore,CS-Computer Science,9776,0,0,11748,18611,29564,15998,0,0,10072,0,0,8512,0,12850,7281,11265,10890,49541,130409,74045,27841,0,0
590,E118,RNS Institute of Technology Bangalore,EC-Electronics and Communications,21471,0,33768,23149,39476,52289,31452,0,0,16687,0,0,17431,0,31734,14008,29173,29074,99651,0,0,36177,0,0
591,E118,RNS Institute of Technology Bangalore,EE-Electrical and Electronics,55426,0,0,33842,0,0,33756,0,0,25808,0,107184,36882,0,0,25649,27265,38721,102591,0,0,0,0,0
592,E118,RNS Institute of Technology Bangalore,EI-Electronics and Instrumentation,0,0,0,114062,0,0,0,0,0,135459,0,0,90749,0,0,87104,0,0,131372,0,0,0,0,0
593,E118,RNS Institute of Technology Bangalore,IS-Information Science,20765,0,0,17640,0,30236,37182,0,90084,13351,0,0,14613,0,22192,11317,21921,18145,129140,0,0,67553,0,0
594,E118,RNS Institute of Technology Bangalore,ME-Mechanical,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140864,0,0,0,0,0,0,0,0
595,E119,"K C T Engineering College Roza(B),Gulbarga",CE-Civil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137749,0,0,0,0,0,0,0,0
596,E119,"K C T Engineering College Roza(B),Gulbarga",CS-Computer Science,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140015,0,0,0,0,0,0,0,0
597,E119,"K C T Engineering College Roza(B),Gulbarga",EC-Electronics and Communications,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137638,0,0,0,0,0,0,0,0
598,E119,"K C T Engineering College Roza(B),Gulbarga",ME-Mechanical,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134034,0,0,0,0,0,0,0,0
599,E120,Jnanavikasa Institute of Technology Ramanagar-Dist,CE-Civil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600,E120,Jnanavikasa Institute of Technology Ramanagar-Dist,CS-Computer Science,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136462,0,0,0,0,0,0,0,0
601,E120,Jnanavikasa Institute of Technology Ramanagar-Dist,EC-Electronics and Communications,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
602,E120,Jnanavikasa Institute of Technology Ramanagar-Dist,ME-Mechanical,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
603,E121,Vivekananada College of Engineering Technology D K DIST,CE-Civil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128140,0,0,0,0,0,0,0,0
604,E121,Vivekananada College of Engineering Technology D K DIST,CS-Computer Science,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135771,0,0,0,0,0,0,0,0
605,E121,Vivekananada College of Engineering Technology D K DIST,EC-Electronics and Communications,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138082,0,0,0,0,0,0,0,0
606,E121,Vivekananada College of Engineering Technology D K DIST,ME-Mechanical,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129775,0,0,0,0,0,0,0,0
607,E123,Canara Engineering College Bantwal DK DIST,CS-Computer Science,59010,0,0,64507,0,86612,94001,0,0,43420,0,0,47172,0,0,38938,55500,53627,0,0,0,51237,0,0
